,x,y
0,0.80278193987,-4.83984960979
1,0.802927342405,-4.84123711555
2,0.840875152131,4.36614133474
3,4.48736967449,-1.37380555899
4,4.48758043924,-1.37506005999
5,4.48758192826,-1.37506051617
6,4.48758192672,-1.37506051446
7,0.508435552078,3.82713832274
8,1.55922615231,-0.619095827118
9,4.62131818238,-1.20343443926
10,0.867373699199,5.65543469284
11,-1.58103500149,5.66095557658
12,-0.793300131454,-2.6993995003
13,0.802986798479,-4.84220254052
14,0.802986795555,-4.84220253438
15,0.802986794504,-4.84220253625
16,0.802986793429,-4.8422025385
17,-5.84925201376,4.09623289693
18,0.763597438706,4.27262761494
19,1.26931127039,-1.47709698312
20,1.26931032797,-1.47709564336
21,1.26931032668,-1.47709564092
22,1.26931032491,-1.47709563468
23,-5.82789807322,4.09787081041
24,1.55909796928,-0.619879715955
25,0.803223053727,-4.84374493568
26,0.802918239002,-4.84271401664
27,-1.58230820776,5.65340546462
28,-0.861510334332,-2.39512997207
29,1.20133015245,-0.379387385288
30,-3.67412971177,-3.5926002073
31,1.93582541892,-1.4031660133
32,1.90906922123,-1.37845249619
33,1.88800568987,-1.38036401599
34,-1.58323837,5.65161218141
35,-0.735846502631,3.40881666517
36,-5.89463841069,-4.3296952089
37,0.829834126934,-3.10525826979
38,1.05424038548,-0.120589847145
39,-5.81794758778,-0.702481896055
40,1.66333317331,-0.755066524675
41,1.63976786188,-0.806772672052
42,1.59062704977,-0.881266945218
43,1.99657964166,1.53293320353
44,-2.34198582354,4.64598256825
45,0.929474896266,4.28601147724
46,-3.86616202562,-3.14984364019
47,-4.15043358382,-3.18708267467
48,-3.82145355103,-3.26599509038
49,-3.60922712547,-3.69471216685
50,3.80249542195,2.84240296029
51,4.82085277863,1.64210524035
52,1.55909341746,-0.61988278904
53,0.2502886882,-3.7438828658
54,1.55912529853,-0.619920383101
55,-5.70264391805,4.0716766972
56,-0.836715395173,-2.50890573108
57,-1.58101067059,5.66091719517
58,2.93147891371,0.285970171983
59,1.20690115239,2.54261895072
60,-1.36736505367,1.50320082978
61,-5.52880734177,1.46892675263
62,-5.80202193307,-0.61906978768
63,5.84057190767,-4.05271640335
64,-3.87104719054,-5.18740297603
65,-4.06284058592,1.04259587175
66,-4.41555372203,-1.56976629585
67,-4.41152437478,-1.5673543263
68,-2.22276203958,-4.96704366143
69,3.83456491969,-5.76532339207
70,-3.87127897438,-5.18735492737
71,-3.85439204453,-5.19167546427
72,3.96638537504,5.1137181968
73,3.96541694247,5.11331090776
74,2.41973461364,3.82060245335
75,-1.62766462314,1.63605488178
76,-1.6307023936,1.63808646324
77,5.79982647856,-2.31182310856
78,4.41880407856,-3.68122110098
79,1.0178731243,-0.127720757094
80,-3.66681924902,-3.57602669282
81,6.10937702749,-2.48120157423
82,5.83968304304,-4.0607456323
83,-3.87008419799,-5.1873763049
84,-4.85295945524,-0.412198130288
85,0.886001488203,0.0143188347272
86,-3.87218145449,-5.18741807135
87,-3.89287318678,-5.18777545464
88,-6.2019404313,-1.37434338109
89,-6.14964404962,-1.25714742246
90,-6.25109645283,-1.32414228461
91,5.16988437372,-3.06149713359
92,-4.03603330741,-0.360030431588
93,2.53211496918,1.68801671958
94,-0.818050790328,-4.34067771704
95,-5.75866876184,4.01808567285
96,0.687507129252,3.83471837433
97,1.58623398571,3.06115471738
98,1.58623398457,3.06115471898
99,1.58623398499,3.06115471427
100,-3.30046213944,-1.1365095698
101,1.58623398309,3.06115471823
102,6.1076359323,-2.48158459078
103,0.811253817791,4.44973896806
104,1.58584346539,3.06560175013
105,1.58584347573,3.06560145783
106,2.42911402398,5.09769125228
107,-0.612876046932,1.13340916559
108,-1.99480037819,-2.23585992433
109,6.10763553804,-2.48158436581
110,0.804996584875,4.45462210237
111,1.99570804326,1.5330514977
112,2.42963459883,5.09883477047
113,-0.611212997867,1.13364788287
114,4.62082517342,-1.20305387379
115,6.10764149393,-2.48158742045
116,0.727834209151,4.5157968212
117,0.802997846831,-4.84241435104
118,0.802997890553,-4.84241460823
119,0.80299801062,-4.84241534308
120,0.802998010081,-4.84241534668
121,-5.84922728555,4.09620898143
122,0.763551765975,4.27255319509
123,-3.7503069676,-3.43351367577
124,-2.38680272451,-3.07972718023
125,-2.41445328767,-3.05460814058
126,-5.84606277774,4.08850689936
127,0.855707559973,4.181264163
128,-3.69271539625,-3.54008790196
129,-3.81083258651,-3.29194661259
130,0.517327140129,3.83832200053
131,1.99562272967,1.53312869173
132,4.62084085532,-1.20328148189
133,6.10764641988,-2.48158871541
134,0.727146842459,4.51655740131
135,1.49197633704,2.92544075377
136,6.10764166122,-2.48158742987
137,0.727082276337,4.51661120455
138,-3.72083649461,-3.49723106152
139,-5.34707489473,-5.0635446965
140,-3.94452688345,-2.88831777232
141,-0.312271593123,-5.00457163268
142,4.82085881313,1.64211367617
143,1.55698756756,2.97909596895
144,1.55465291284,2.96970168512
145,1.55490870392,2.96993872202
146,1.55473898129,2.96976954897
147,1.55490870335,2.96993871739
148,1.55465291095,2.96970168295
149,6.10764315706,-2.48158744923
150,0.728714844722,4.51474435685
151,1.20824612775,-1.45217115474
152,1.25336501789,-1.47483482722
153,-5.83681053726,4.10031765468
154,-0.793288227918,-2.6996010745
155,1.99566969703,1.53309113482
156,-4.41544686629,-1.56971462221
157,4.62152934026,-1.20266508878
158,6.1076420446,-2.48158770045
159,0.727361479058,4.51635467493
160,-1.84811666675,-1.62318052189
161,-1.84812522958,-1.62319427204
162,-5.84981788062,4.09785825607
163,-1.85146060348,-1.62194975589
164,-1.8514126731,-1.6219064056
165,-1.85546763423,-1.61852222021
166,1.99698545406,1.53325891128
167,-5.84997442145,4.09800873903
168,0.841851185643,4.38189086905
169,0.802887406306,-4.84171384755
170,0.802993140125,-4.8420465228
171,1.87106268512,0.374174220898
172,0.706409345322,4.17657808326
173,4.48549039298,-1.37712074177
174,1.01595646559,-0.131393076707
175,-3.87600948051,5.43079914582
176,-5.89466321889,-4.32970662844
177,0.830049862579,-3.10528482057
178,0.859369538274,4.18532815118
179,-5.34762916049,-5.05919264945
180,-5.79954221205,4.05086728454
181,-0.795884954008,-2.69019044895
182,0.802089225047,-4.83357078751
183,0.802080987917,-4.83348633819
184,0.802089480088,-4.83357240527
185,0.802287015295,-4.83448755375
186,-5.79523083136,4.05638393101
187,0.467743165723,3.84815897619
188,0.802447223697,-4.83563142981
189,3.30684393038,0.159664267894
190,1.88394175286,-5.12616774573
191,0.802206115674,-4.83535357435
192,0.80254355336,-4.83738489833
193,1.87350281835,0.370179010864
194,-1.58103049845,5.66097247366
195,0.448894495736,3.77977396521
196,2.42964995406,5.09886116939
197,-0.241889668763,-1.74845308293
198,1.48666004558,2.9207002474
199,4.62084222042,-1.20328178917
200,6.10764011822,-2.48158653436
201,0.727614986856,4.51562671709
202,2.4296491863,5.09886226771
203,1.99569733892,1.53306471109
204,6.10764146251,-2.48158733946
205,0.727589165129,4.51590350537
206,0.965749578202,-0.190850025692
207,-4.41545897156,-1.5697792526
208,6.10764928494,-2.48158991128
209,0.738447948572,4.50743761354
210,-3.74100814062,-3.44888303949
211,0.597254018048,-1.50569869419
212,-5.34707483386,-5.06354424803
213,-5.34703991085,-5.06332173818
214,-3.87513291457,5.42953437461
215,4.48555866243,-1.37713987632
216,3.80261213462,2.84232439368
217,4.25865382852,-2.75207565188
218,3.82106286463,-5.74712906501
219,4.26064200248,-2.75169608015
220,4.26061207199,-2.75175526072
221,1.11949293431,1.89985444901
222,-0.861504237611,-2.39247346676
223,1.17148605923,6.34298285985
224,1.17151576889,6.34296864619
225,-3.25824942646,3.12524721878
226,1.17152261684,6.34303889864
227,1.16834609406,6.34532445478
228,-4.72817882984,2.48116608902
229,1.17132724209,6.3431072987
230,-3.2583437246,3.12593890766
231,-3.25827313873,3.12589584738
232,0.0139772040318,-1.54649873005
233,2.75769459539,6.46944033665
234,-2.34191441471,4.64596013778
235,-3.8674652589,-5.18768452341
236,-3.52032003923,3.89629165063
237,2.83736717362,6.52798906297
238,0.653345329801,4.22639723193
239,2.19244267387,6.13650663352
240,-2.23342187712,6.49208724024
241,-2.2079666938,6.50856057483
242,0.826325676924,4.41111900112
243,-5.79937116495,3.99313602333
244,2.83865434449,6.52512225721
245,0.641973375315,4.21089807624
246,-1.43125745543,1.80746727799
247,0.692425203068,4.26843145663
248,-1.62417430958,1.67212949779
249,-3.66952151845,-0.664986372078
250,-2.2230562018,-4.96583286182
251,-5.99758585069,-0.935485210491
252,-4.85061072166,-0.40467581423
253,0.584385353298,5.85057737261
254,-3.86903669323,-5.18758118809
255,-5.83051405949,4.09127096304
256,-0.793394958559,-2.69991284472
257,1.95777338628,2.80551832521
258,3.02768504815,2.84587428659
259,-0.919049197574,4.07010844564
260,5.83656598292,-4.04625098033
261,-3.86891952629,-5.18758310732
262,-6.01073002752,-0.913515311384
263,-2.34199326114,4.64598844331
264,-3.80152183998,-3.31341138206
265,-0.344286688376,1.35308723441
266,1.53782223179,2.93370300741
267,-2.34190576826,4.64595376091
268,0.737261252983,4.50876956777
269,-3.86752773037,-5.18763125682
270,-3.86709216472,-5.18769610099
271,-0.79350531585,-2.69909331175
272,-1.97429064509,6.46397715929
273,3.80241342371,2.84245873485
274,4.82086760449,1.64212100383
275,2.78866163215,6.52439195671
276,-6.73301954607,-1.67204437977
277,-4.28321258638,-1.43665231781
278,6.10910351385,-2.48203580935
279,-6.69197252864,-1.64576714503
280,-3.87201396531,-5.18745905814
281,-3.66869632933,-3.59176105232
282,-3.85317767141,-5.19186024048
283,6.10745792633,-2.48148148798
284,-2.19265996711,6.51825923339
285,0.720283138058,4.52109611471
286,-6.73537802378,-1.6731385679
287,-6.73269575114,-1.67185525103
288,-6.52167371638,-1.54591357399
289,-6.72363401085,-1.66672296341
290,0.747353070674,4.49837495165
291,4.50178048074,-1.37431171761
292,4.4946884425,-1.38229525779
293,0.515945912092,3.84226205562
294,1.05723397536,-0.117871088485
295,-5.83691723152,4.10035767533
296,-5.34706572849,-5.06295395026
297,-1.58103363243,5.66095349984
298,-0.7932959742,-2.69940745078
299,1.25926986995,-1.4751628427
300,-6.72114363072,-1.66437235523
301,-6.72141589237,-1.6646460749
302,0.756650830691,4.49063144975
303,-1.17825331574,-2.03359983343
304,0.351840739088,-1.35652531677
305,-0.793660266718,-2.69867139774
306,0.802413215638,-4.8364266924
307,-5.34706088275,-5.06348975715
308,0.802518014407,-4.83727294661
309,0.802518203492,-4.83727419103
310,0.488999470051,3.80683263223
311,0.802490854811,-4.83701082523
312,0.802491066904,-4.83701219697
313,0.802491063988,-4.83701219385
314,0.802491068023,-4.83701222044
315,-5.8490490495,4.09677237025
316,0.480091379057,3.79919650008
317,4.48544687662,-1.3771227182
318,4.4855027849,-1.37712458838
319,0.802981127398,-4.84198263664
320,-1.58101444764,5.6608909475
